model,mean_test_score,std_test_score,rank_test_score,params
ExtraTrees,0.9967190491664857,0.000833940004638415,30,"{'max_depth': 16, 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 200}"
GradientBoosting,0.9965836570116254,0.0008170900281544314,97,"{'learning_rate': 0.03, 'max_depth': 4, 'min_samples_leaf': 2, 'n_estimators': 100, 'subsample': 0.8}"
GradientBoosting,0.9965790241425265,0.0008310068862889586,98,"{'learning_rate': 0.03, 'max_depth': 4, 'min_samples_leaf': 1, 'n_estimators': 100, 'subsample': 0.8}"
ExtraTrees,0.996579021159722,0.000866788117706542,32,"{'max_depth': 8, 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 400}"
ExtraTrees,0.9965567326836142,0.0008135217278538566,33,"{'max_depth': 8, 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 800}"
ExtraTrees,0.9964915821772138,0.0010100246635697757,34,"{'max_depth': None, 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 200}"
ExtraTrees,0.9964915821772138,0.0010100246635697757,34,"{'max_depth': 16, 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 200}"
GradientBoosting,0.9964823364942721,0.0006864805297243958,99,"{'learning_rate': 0.03, 'max_depth': 4, 'min_samples_leaf': 2, 'n_estimators': 100, 'subsample': 1.0}"
GradientBoosting,0.9964767433426023,0.0006838955717391077,100,"{'learning_rate': 0.03, 'max_depth': 4, 'min_samples_leaf': 1, 'n_estimators': 100, 'subsample': 1.0}"
ExtraTrees,0.9964295281456075,0.0010347174053804648,36,"{'max_depth': 8, 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 200}"
GradientBoosting,0.9962614700263493,0.0009978878371389658,101,"{'learning_rate': 0.03, 'max_depth': 3, 'min_samples_leaf': 2, 'n_estimators': 100, 'subsample': 0.8}"
GradientBoosting,0.9962540294332991,0.0010136718931364782,102,"{'learning_rate': 0.03, 'max_depth': 3, 'min_samples_leaf': 1, 'n_estimators': 100, 'subsample': 0.8}"
GradientBoosting,0.9961891572876809,0.0008933851488819056,103,"{'learning_rate': 0.03, 'max_depth': 3, 'min_samples_leaf': 2, 'n_estimators': 100, 'subsample': 1.0}"
GradientBoosting,0.9961862388460514,0.0008919449382421763,104,"{'learning_rate': 0.03, 'max_depth': 3, 'min_samples_leaf': 1, 'n_estimators': 100, 'subsample': 1.0}"
GradientBoosting,0.9941610495283284,0.002481040404132865,105,"{'learning_rate': 0.03, 'max_depth': 2, 'min_samples_leaf': 1, 'n_estimators': 100, 'subsample': 0.8}"
GradientBoosting,0.9941610495283284,0.002481040404132865,105,"{'learning_rate': 0.03, 'max_depth': 2, 'min_samples_leaf': 2, 'n_estimators': 100, 'subsample': 0.8}"
GradientBoosting,0.994082562114964,0.0022057459202313185,107,"{'learning_rate': 0.03, 'max_depth': 2, 'min_samples_leaf': 1, 'n_estimators': 100, 'subsample': 1.0}"
GradientBoosting,0.994082562114964,0.0022057459202313185,107,"{'learning_rate': 0.03, 'max_depth': 2, 'min_samples_leaf': 2, 'n_estimators': 100, 'subsample': 1.0}"
